training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
1.185262758731842,1.28439282046424,0.056057803332805634,-0.0030251993636291035,0.0,0.0
0.9052160000801086,1.000399112701416,0.02718290500342846,0.0016295850417084113,0.0,0.0
0.8814935278892517,0.9931572013431125,0.23986861109733582,0.004285521633429146,0.0,0.0
