training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
1.1894416918357213,1.23030916669152,0.011988076381385326,0.0030865555684906477,1.4858750760555268,1.5063859549435703
1.1055658429861068,1.1575023586099797,0.06073203682899475,-0.0014504145283221438,1.3384854217370352,1.3992233926599675
1.0950725813706716,1.156342322176153,0.11009093374013901,0.003622520483335935,1.2952329059441885,1.384698130867698
1.096833215157191,1.154629653150385,0.10605619102716446,0.0032980103688527614,1.3016056636969249,1.3777957396073774
