training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
3.7151758670806885,3.6294384002685547,0.06578177213668823,9.038813882512414e-06,0.0,0.0
0.9568352880685226,0.8400766775012016,0.009802279993891716,-0.0033086997524500116,0.0,0.0
0.9479294497033824,0.8321003764867783,0.13009360432624817,0.0032261397751164453,0.0,0.0
0.9468798339366913,0.8317706063389778,0.13209913671016693,0.0027008902759218184,0.0,0.0
