training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
1.0063436348387536,1.0672753387027316,0.00786309503018856,0.002955215829286262,1.348028860193618,1.333882557021247
0.981653167846355,1.0400973624653287,0.03957348316907883,0.0005431807027149271,1.2205751145139654,1.1972808837890625
0.9695156229303238,1.0252210696538289,0.09602433443069458,0.0059065213897558635,1.181025928639351,1.1784101062350802
0.9710002452769178,1.025770624478658,0.08319322764873505,0.006375864901378806,1.1874240915826026,1.1710743241839938
