training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
0.99294179159662,0.8690903857350349,0.006047616712749004,0.0039258042136343365,0.0,0.0
0.9512657600900402,0.8344312831759453,0.05728800222277641,0.0032396548594775874,0.0,0.0
0.9485869122588116,0.8315043151378632,0.07003592699766159,0.004307863058396564,0.0,0.0
