training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
0.9919682512892053,1.0479491684171889,0.014881745912134647,0.0043937131426131084,0.0,0.0
0.9744630861789623,1.028541134463416,0.05008765682578087,0.005883002274710713,0.0,0.0
0.9637684784037002,1.0119811362690396,0.1254127472639084,0.006206652429956326,0.0,0.0
