training loss (MSE),validation loss (MSE),std,Daily return,training loss (MDN),validation loss (MDN)
1.044753500548276,1.087600988149643,0.04520393908023834,-0.00362271405068781,1.3017084685238924,1.4291355967521668
1.0318991509350863,1.0645263671875,0.04073824733495712,0.002432393469205349,1.1649082378907638,1.3196417450904847
1.0278484539552168,1.0587819337844848,0.09381882846355438,0.00331456023273764,1.1444757396524603,1.2981364369392394
